Time,EnergyConsumption,StateEnergy
13999997,0.00181489,3.1248e-05
14232141,0.00181605,1.16072e-06
14249997,0.0018473,3.1248e-05
14482141,0.00184846,1.16072e-06
14499997,0.00187971,3.1248e-05
14732141,0.00188087,1.16072e-06
14749997,0.00191211,3.1248e-05
14982141,0.00191328,1.16072e-06
14999997,0.00194452,3.1248e-05
15232141,0.00194568,1.16072e-06
15249997,0.00197693,3.1248e-05
15482141,0.00197809,1.16072e-06
15499997,0.00200934,3.1248e-05
15732141,0.0020105,1.16072e-06
15749997,0.00204175,3.1248e-05
15982141,0.00204291,1.16072e-06
15999997,0.00207416,3.1248e-05
16232141,0.00207532,1.16072e-06
16249997,0.00210657,3.1248e-05
16482141,0.00210773,1.16072e-06
16499997,0.00213898,3.1248e-05
16732141,0.00214014,1.16072e-06
16749997,0.00217138,3.1248e-05
16982141,0.00217254,1.16072e-06
16999997,0.00220379,3.1248e-05
17232141,0.00220495,1.16072e-06
17249997,0.0022362,3.1248e-05
17482141,0.00223736,1.16072e-06
17499997,0.00226861,3.1248e-05
17732141,0.00226977,1.16072e-06
17749997,0.00230102,3.1248e-05
17982141,0.00230218,1.16072e-06
17999997,0.00233343,3.1248e-05
18232141,0.00233459,1.16072e-06
18249997,0.00236584,3.1248e-05
18482141,0.002367,1.16072e-06
18499997,0.00239825,3.1248e-05
18732141,0.00239941,1.16072e-06
18749997,0.00243065,3.1248e-05
18982141,0.00243181,1.16072e-06
18999997,0.00246306,3.1248e-05
19232141,0.00246422,1.16072e-06
19249997,0.00249547,3.1248e-05
19482141,0.00249663,1.16072e-06
19499997,0.00252788,3.1248e-05
19732141,0.00252904,1.16072e-06
19749997,0.00256029,3.1248e-05
19982141,0.00256145,1.16072e-06
19999997,0.0025927,3.1248e-05
20232141,0.00259386,1.16072e-06
20249997,0.00262511,3.1248e-05
20482141,0.00262627,1.16072e-06
20499997,0.00265752,3.1248e-05
20732141,0.00265868,1.16072e-06
20749997,0.00268992,3.1248e-05
20982141,0.00269108,1.16072e-06
20999997,0.00272233,3.1248e-05
21232141,0.00272349,1.16072e-06
21249997,0.00275474,3.1248e-05
21482141,0.0027559,1.16072e-06
21499997,0.00278715,3.1248e-05
21732141,0.00278831,1.16072e-06
21749997,0.00281956,3.1248e-05
21982141,0.00282072,1.16072e-06
21999997,0.00285197,3.1248e-05
22232141,0.00285313,1.16072e-06
22249997,0.00288438,3.1248e-05
22482141,0.00288554,1.16072e-06
22499997,0.00291678,3.1248e-05
22732141,0.00291795,1.16072e-06
22749997,0.00294919,3.1248e-05
22982141,0.00295035,1.16072e-06
22999997,0.0029816,3.1248e-05
23232141,0.00298276,1.16072e-06
23249997,0.00301401,3.1248e-05
23482141,0.00301517,1.16072e-06
23499997,0.00304642,3.1248e-05
23732141,0.00304758,1.16072e-06
23749997,0.00307883,3.1248e-05
23982141,0.00307999,1.16072e-06
23999997,0.00311124,3.1248e-05
24232141,0.0031124,1.16072e-06
24249997,0.00314365,3.1248e-05
24482141,0.00314481,1.16072e-06
24499997,0.00317605,3.1248e-05
24732141,0.00317722,1.16072e-06
24749997,0.00320846,3.1248e-05
24982141,0.00320962,1.16072e-06
24999997,0.00324087,3.1248e-05
25232141,0.00324203,1.16072e-06
25249997,0.00327328,3.1248e-05
25482141,0.00327444,1.16072e-06
25499997,0.00330569,3.1248e-05
25732141,0.00330685,1.16072e-06
25749997,0.0033381,3.1248e-05
25982141,0.00333926,1.16072e-06
25999997,0.00337051,3.1248e-05
26232141,0.00337167,1.16072e-06
26249997,0.00340292,3.1248e-05
26482141,0.00340408,1.16072e-06
26499997,0.00343532,3.1248e-05
26732141,0.00343649,1.16072e-06
26749997,0.00346773,3.1248e-05
26982141,0.00346889,1.16072e-06
26999997,0.00350014,3.1248e-05
27232141,0.0035013,1.16072e-06
27249997,0.00353255,3.1248e-05
27482141,0.00353371,1.16072e-06
27499997,0.00356496,3.1248e-05
27732141,0.00356612,1.16072e-06
27749997,0.00359737,3.1248e-05
27982141,0.00359853,1.16072e-06
27999997,0.00362978,3.1248e-05
28232141,0.00363094,1.16072e-06
28249997,0.00366219,3.1248e-05
28482141,0.00366335,1.16072e-06
28499997,0.00369459,3.1248e-05
28732141,0.00369575,1.16072e-06
28749997,0.003727,3.1248e-05
28982141,0.00372816,1.16072e-06
28999997,0.00375941,3.1248e-05
29232141,0.00376057,1.16072e-06
29249997,0.00379182,3.1248e-05
29482141,0.00379298,1.16072e-06
29499997,0.00382423,3.1248e-05
29732141,0.00382539,1.16072e-06
29749997,0.00385664,3.1248e-05
29982141,0.0038578,1.16072e-06
29999997,0.00388905,3.1248e-05
30232141,0.00389021,1.16072e-06
30249997,0.00392146,3.1248e-05
30482141,0.00392262,1.16072e-06
30499997,0.00395386,3.1248e-05
30732141,0.00395502,1.16072e-06
30749997,0.00398627,3.1248e-05
30982141,0.00398743,1.16072e-06
30999997,0.00401868,3.1248e-05
31232141,0.00401984,1.16072e-06
31249997,0.00405109,3.1248e-05
31482141,0.00405225,1.16072e-06
31499997,0.0040835,3.1248e-05
31732141,0.00408466,1.16072e-06
31749997,0.00411591,3.1248e-05
31982141,0.00411707,1.16072e-06
31999997,0.00414832,3.1248e-05
32232141,0.00414948,1.16072e-06
32249997,0.00418072,3.1248e-05
32482141,0.00418189,1.16072e-06
32499997,0.00421313,3.1248e-05
32732141,0.00421429,1.16072e-06
32749997,0.00424554,3.1248e-05
32982141,0.0042467,1.16072e-06
32999997,0.00427795,3.1248e-05
33232141,0.00427911,1.16072e-06
33249997,0.00431036,3.1248e-05
33482141,0.00431152,1.16072e-06
33499997,0.00434277,3.1248e-05
33732141,0.00434393,1.16072e-06
33749997,0.00437518,3.1248e-05
33982141,0.00437634,1.16072e-06
33999997,0.00440759,3.1248e-05
34232141,0.00440875,1.16072e-06
34249997,0.00443999,3.1248e-05
34482141,0.00444116,1.16072e-06
34499997,0.0044724,3.1248e-05
34732141,0.00447356,1.16072e-06
34749997,0.00450481,3.1248e-05
34982141,0.00450597,1.16072e-06
34999997,0.00453722,3.1248e-05
35232141,0.00453838,1.16072e-06
35249997,0.00456963,3.1248e-05
35482141,0.00457079,1.16072e-06
35499997,0.00460204,3.1248e-05
35732141,0.0046032,1.16072e-06
35749997,0.00463445,3.1248e-05
35982141,0.00463561,1.16072e-06
35999997,0.00466686,3.1248e-05
36232141,0.00466802,1.16072e-06
36249997,0.00469926,3.1248e-05
36482141,0.00470043,1.16072e-06
36499997,0.00473167,3.1248e-05
36732141,0.00473283,1.16072e-06
36749997,0.00476408,3.1248e-05
36982141,0.00476524,1.16072e-06
36999997,0.00479649,3.1248e-05
37232141,0.00479765,1.16072e-06
37249997,0.0048289,3.1248e-05
37482141,0.00483006,1.16072e-06
37499997,0.00486131,3.1248e-05
37732141,0.00486247,1.16072e-06
37749997,0.00489372,3.1248e-05
37982141,0.00489488,1.16072e-06
37999997,0.00492613,3.1248e-05
38232141,0.00492729,1.16072e-06
38249997,0.00495853,3.1248e-05
38482141,0.00495969,1.16072e-06
38499997,0.00499094,3.1248e-05
38732141,0.0049921,1.16072e-06
38749997,0.00502335,3.1248e-05
38982141,0.00502451,1.16072e-06
38999997,0.00505576,3.1248e-05
39232141,0.00505692,1.16072e-06
39249997,0.00508817,3.1248e-05
39482141,0.00508933,1.16072e-06
39499997,0.00512058,3.1248e-05
39732141,0.00512174,1.16072e-06
39749997,0.00515299,3.1248e-05
39982141,0.00515415,1.16072e-06
39999997,0.0051854,3.1248e-05
40232141,0.00518656,1.16072e-06
40249997,0.0052178,3.1248e-05
40482141,0.00521896,1.16072e-06
40499997,0.00525021,3.1248e-05
40732141,0.00525137,1.16072e-06
40749997,0.00528262,3.1248e-05
40982141,0.00528378,1.16072e-06
40999997,0.00531503,3.1248e-05
41232141,0.00531619,1.16072e-06
41249997,0.00534744,3.1248e-05
41482141,0.0053486,1.16072e-06
41499997,0.00537985,3.1248e-05
41732141,0.00538101,1.16072e-06
41749997,0.00541226,3.1248e-05
41982141,0.00541342,1.16072e-06
41999997,0.00544466,3.1248e-05
42232141,0.00544583,1.16072e-06
42249997,0.00547707,3.1248e-05
42482141,0.00547823,1.16072e-06
42499997,0.00550948,3.1248e-05
42732141,0.00551064,1.16072e-06
42749997,0.00554189,3.1248e-05
42982141,0.00554305,1.16072e-06
42999997,0.0055743,3.1248e-05
43000000,0.0055743,1.5e-11
43017856,0.00560555,3.1248e-05
43232141,0.00560662,1.07142e-06
43249997,0.00563787,3.1248e-05
43250000,0.00563787,1.5e-11
43267856,0.00566912,3.1248e-05
43482141,0.00567019,1.07142e-06
43499997,0.00570143,3.1248e-05
43500000,0.00570143,1.5e-11
43517856,0.00573268,3.1248e-05
43732141,0.00573375,1.07142e-06
43749997,0.005765,3.1248e-05
43750000,0.005765,1.5e-11
43767856,0.00579625,3.1248e-05
43982141,0.00579732,1.07142e-06
43999997,0.00582857,3.1248e-05
44000000,0.00582857,1.5e-11
44017856,0.00585982,3.1248e-05
44232141,0.00586089,1.07142e-06
44249997,0.00589214,3.1248e-05
44250000,0.00589214,1.5e-11
44267856,0.00592339,3.1248e-05
44482141,0.00592446,1.07142e-06
44499997,0.0059557,3.1248e-05
44500000,0.0059557,1.5e-11
44517856,0.00598695,3.1248e-05
44732141,0.00598802,1.07142e-06
44749997,0.00601927,3.1248e-05
44750000,0.00601927,1.5e-11
44767856,0.00605052,3.1248e-05
44982141,0.00605159,1.07142e-06
44999997,0.00608284,3.1248e-05
45000000,0.00608284,1.5e-11
45017856,0.00611409,3.1248e-05
45232141,0.00611516,1.07142e-06
45249997,0.00614641,3.1248e-05
45250000,0.00614641,1.5e-11
45267856,0.00617765,3.1248e-05
45482141,0.00617873,1.07142e-06
45499997,0.00620997,3.1248e-05
45500000,0.00620997,1.5e-11
45517856,0.00624122,3.1248e-05
45732141,0.00624229,1.07142e-06
45749997,0.00627354,3.1248e-05
45750000,0.00627354,1.5e-11
45767856,0.00630479,3.1248e-05
45982141,0.00630586,1.07142e-06
45999997,0.00633711,3.1248e-05
46000000,0.00633711,1.5e-11
46017856,0.00636836,3.1248e-05
46232141,0.00636943,1.07142e-06
46249997,0.00640068,3.1248e-05
46250000,0.00640068,1.5e-11
46267856,0.00643192,3.1248e-05
46482141,0.006433,1.07142e-06
46499997,0.00646424,3.1248e-05
46500000,0.00646424,1.5e-11
46517856,0.00649549,3.1248e-05
46732141,0.00649656,1.07142e-06
46749997,0.00652781,3.1248e-05
46750000,0.00652781,1.5e-11
46767856,0.00655906,3.1248e-05
46982141,0.00656013,1.07142e-06
46999997,0.00659138,3.1248e-05
47000000,0.00659138,1.5e-11
47017856,0.00662263,3.1248e-05
47232141,0.0066237,1.07142e-06
47249997,0.00665495,3.1248e-05
47250000,0.00665495,1.5e-11
47267856,0.00668619,3.1248e-05
47482141,0.00668727,1.07142e-06
47499997,0.00671851,3.1248e-05
47500000,0.00671851,1.5e-11
47517856,0.00674976,3.1248e-05
47732141,0.00675083,1.07142e-06
47749997,0.00678208,3.1248e-05
47750000,0.00678208,1.5e-11
47767856,0.00681333,3.1248e-05
47982141,0.0068144,1.07142e-06
47999997,0.00684565,3.1248e-05
48000000,0.00684565,1.5e-11
48017856,0.0068769,3.1248e-05
48232141,0.00687797,1.07142e-06
48249997,0.00690922,3.1248e-05
48250000,0.00690922,1.5e-11
48267856,0.00694046,3.1248e-05
48482141,0.00694154,1.07142e-06
48499997,0.00697278,3.1248e-05
48500000,0.00697278,1.5e-11
48517856,0.00700403,3.1248e-05
48732141,0.0070051,1.07142e-06
48749997,0.00703635,3.1248e-05
48750000,0.00703635,1.5e-11
48767856,0.0070676,3.1248e-05
48982141,0.00706867,1.07142e-06
48999997,0.00709992,3.1248e-05
49000000,0.00709992,1.5e-11
49017856,0.00713117,3.1248e-05
49232141,0.00713224,1.07142e-06
49249997,0.00716349,3.1248e-05
49250000,0.00716349,1.5e-11
49267856,0.00719473,3.1248e-05
49482141,0.00719581,1.07142e-06
49499997,0.00722705,3.1248e-05
49500000,0.00722705,1.5e-11
49517856,0.0072583,3.1248e-05
49732141,0.00725937,1.07142e-06
49749997,0.00729062,3.1248e-05
49750000,0.00729062,1.5e-11
49767856,0.00732187,3.1248e-05
49982141,0.00732294,1.07142e-06
49999997,0.00735419,3.1248e-05
50000000,0.00735419,1.5e-11
50017856,0.00738544,3.1248e-05
50232141,0.00738651,1.07142e-06
50249997,0.00741776,3.1248e-05
50250000,0.00741776,1.5e-11
50267856,0.007449,3.1248e-05
50482141,0.00745008,1.07142e-06
50499997,0.00748132,3.1248e-05
50500000,0.00748132,1.5e-11
50517856,0.00751257,3.1248e-05
50732141,0.00751364,1.07142e-06
50749997,0.00754489,3.1248e-05
50750000,0.00754489,1.5e-11
50767856,0.00757614,3.1248e-05
50982141,0.00757721,1.07142e-06
50999997,0.00760846,3.1248e-05
51000000,0.00760846,1.5e-11
51017856,0.00763971,3.1248e-05
51232141,0.00764078,1.07142e-06
51249997,0.00767203,3.1248e-05
51250000,0.00767203,1.5e-11
51267856,0.00770327,3.1248e-05
51482141,0.00770434,1.07142e-06
51499997,0.00773559,3.1248e-05
51500000,0.00773559,1.5e-11
51517856,0.00776684,3.1248e-05
51732141,0.00776791,1.07142e-06
51749997,0.00779916,3.1248e-05
51750000,0.00779916,1.5e-11
51767856,0.00783041,3.1248e-05
51982141,0.00783148,1.07143e-06
51999997,0.00786273,3.1248e-05
52000000,0.00786273,1.5e-11
52017856,0.00789398,3.1248e-05
52232141,0.00789505,1.07143e-06
52249997,0.0079263,3.1248e-05
52250000,0.0079263,1.5e-11
52267856,0.00795754,3.1248e-05
52482141,0.00795861,1.07143e-06
52499997,0.00798986,3.1248e-05
52500000,0.00798986,1.5e-11
52517856,0.00802111,3.1248e-05
52732141,0.00802218,1.07143e-06
52749997,0.00805343,3.1248e-05
52750000,0.00805343,1.5e-11
52767856,0.00808468,3.1248e-05
52982141,0.00808575,1.07143e-06
52999997,0.008117,3.1248e-05
53000000,0.008117,1.5e-11
53017856,0.00814825,3.1248e-05
53232141,0.00814932,1.07143e-06
53249997,0.00818056,3.1248e-05
53250000,0.00818056,1.5e-11
53267856,0.00821181,3.1248e-05
53482141,0.00821288,1.07143e-06
53499997,0.00824413,3.1248e-05
53500000,0.00824413,1.5e-11
53517856,0.00827538,3.1248e-05
53732141,0.00827645,1.07143e-06
53749997,0.0083077,3.1248e-05
53750000,0.0083077,1.5e-11
53767856,0.00833895,3.1248e-05
53982141,0.00834002,1.07143e-06
53999997,0.00837127,3.1248e-05
54000000,0.00837127,1.5e-11
54017856,0.00840252,3.1248e-05
54232141,0.00840359,1.07143e-06
54249997,0.00843483,3.1248e-05
54250000,0.00843483,1.5e-11
54267856,0.00846608,3.1248e-05
54482141,0.00846715,1.07143e-06
54499997,0.0084984,3.1248e-05
54500000,0.0084984,1.5e-11
54517856,0.00852965,3.1248e-05
54732141,0.00853072,1.07143e-06
54749997,0.00856197,3.1248e-05
54750000,0.00856197,1.5e-11
54767856,0.00859322,3.1248e-05
54982141,0.00859429,1.07143e-06
54999997,0.00862554,3.1248e-05
55000000,0.00862554,1.5e-11
55017856,0.00865678,3.1248e-05
55232141,0.00865786,1.07143e-06
55249997,0.0086891,3.1248e-05
55250000,0.0086891,1.5e-11
55267856,0.00872035,3.1248e-05
55482141,0.00872142,1.07143e-06
55499997,0.00875267,3.1248e-05
55500000,0.00875267,1.5e-11
55517856,0.00878392,3.1248e-05
55732141,0.00878499,1.07143e-06
55749997,0.00881624,3.1248e-05
55750000,0.00881624,1.5e-11
55767856,0.00884749,3.1248e-05
55982141,0.00884856,1.07143e-06
55999997,0.00887981,3.1248e-05
56000000,0.00887981,1.5e-11
56017856,0.00891105,3.1248e-05
56232141,0.00891213,1.07143e-06
56249997,0.00894337,3.1248e-05
56250000,0.00894337,1.5e-11
56267856,0.00897462,3.1248e-05
56482141,0.00897569,1.07143e-06
56499997,0.00900694,3.1248e-05
56500000,0.00900694,1.5e-11
56517856,0.00903819,3.1248e-05
56732141,0.00903926,1.07143e-06
56749997,0.00907051,3.1248e-05
56750000,0.00907051,1.5e-11
56767856,0.00910176,3.1248e-05
56982141,0.00910283,1.07143e-06
56999997,0.00913408,3.1248e-05
57000000,0.00913408,1.5e-11
57017856,0.00916532,3.1248e-05
57232141,0.0091664,1.07143e-06
57249997,0.00919764,3.1248e-05
57250000,0.00919764,1.5e-11
57267856,0.00922889,3.1248e-05
57482141,0.00922996,1.07143e-06
57499997,0.00926121,3.1248e-05
57500000,0.00926121,1.5e-11
57517856,0.00929246,3.1248e-05
57732141,0.00929353,1.07143e-06
57749997,0.00932478,3.1248e-05
57750000,0.00932478,1.5e-11
57767856,0.00935603,3.1248e-05
57982141,0.0093571,1.07143e-06
57999997,0.00938835,3.1248e-05
58000000,0.00938835,1.5e-11
58017856,0.00941959,3.1248e-05
58232141,0.00942067,1.07143e-06
58249997,0.00945191,3.1248e-05
58250000,0.00945191,1.5e-11
58267856,0.00948316,3.1248e-05
58482141,0.00948423,1.07143e-06
58499997,0.00951548,3.1248e-05
58500000,0.00951548,1.5e-11
58517856,0.00954673,3.1248e-05
58732141,0.0095478,1.07143e-06
58749997,0.00957905,3.1248e-05
58750000,0.00957905,1.5e-11
58767856,0.0096103,3.1248e-05
58982141,0.00961137,1.07143e-06
58999997,0.00964262,3.1248e-05
59000000,0.00964262,1.5e-11
59017856,0.00967386,3.1248e-05
59232141,0.00967494,1.07143e-06
59249997,0.00970618,3.1248e-05
59250000,0.00970618,1.5e-11
59267856,0.00973743,3.1248e-05
59482141,0.0097385,1.07143e-06
59499997,0.00976975,3.1248e-05
59500000,0.00976975,1.5e-11
59517856,0.009801,3.1248e-05
59732141,0.00980207,1.07143e-06
59749997,0.00983332,3.1248e-05
59750000,0.00983332,1.5e-11
59767856,0.00986457,3.1248e-05
59982141,0.00986564,1.07143e-06
59999997,0.00989689,3.1248e-05
60000000,0.00989689,1.5e-11
60017856,0.00992813,3.1248e-05
60232141,0.00992921,1.07143e-06
60249997,0.00996045,3.1248e-05
60250000,0.00996045,1.5e-11
60267856,0.0099917,3.1248e-05
60482141,0.00999277,1.07143e-06
60499997,0.010024,3.1248e-05
60500000,0.010024,1.5e-11
60517856,0.0100553,3.1248e-05
60732141,0.0100563,1.07143e-06
60749997,0.0100876,3.1248e-05
60750000,0.0100876,1.5e-11
60767856,0.0101188,3.1248e-05
60982141,0.0101199,1.07143e-06
60999997,0.0101512,3.1248e-05
61000000,0.0101512,1.5e-11
61017856,0.0101824,3.1248e-05
61232141,0.0101835,1.07143e-06
61249997,0.0102147,3.1248e-05
61250000,0.0102147,1.5e-11
61267856,0.010246,3.1248e-05
61482141,0.010247,1.07143e-06
61499997,0.0102783,3.1248e-05
61500000,0.0102783,1.5e-11
61517856,0.0103095,3.1248e-05
61732141,0.0103106,1.07143e-06
61749997,0.0103419,3.1248e-05
61750000,0.0103419,1.5e-11
61767856,0.0103731,3.1248e-05
61982141,0.0103742,1.07143e-06
61999997,0.0104054,3.1248e-05
62000000,0.0104054,1.5e-11
62017856,0.0104367,3.1248e-05
62232141,0.0104377,1.07143e-06
62249997,0.010469,3.1248e-05
62250000,0.010469,1.5e-11
62267856,0.0105002,3.1248e-05
62482141,0.0105013,1.07143e-06
62499997,0.0105326,3.1248e-05
62500000,0.0105326,1.5e-11
62517856,0.0105638,3.1248e-05
62732141,0.0105649,1.07143e-06
62749997,0.0105961,3.1248e-05
62750000,0.0105961,1.5e-11
62767856,0.0106274,3.1248e-05
62982141,0.0106284,1.07143e-06
62999997,0.0106597,3.1248e-05
63000000,0.0106597,1.5e-11
63017856,0.0106909,3.1248e-05
63232141,0.010692,1.07143e-06
63249997,0.0107233,3.1248e-05
63250000,0.0107233,1.5e-11
63267856,0.0107545,3.1248e-05
63482141,0.0107556,1.07143e-06
63499997,0.0107868,3.1248e-05
63500000,0.0107868,1.5e-11
63517856,0.0108181,3.1248e-05
63732141,0.0108191,1.07143e-06
63749997,0.0108504,3.1248e-05
63750000,0.0108504,1.5e-11
63767856,0.0108816,3.1248e-05
63982141,0.0108827,1.07143e-06
63999997,0.010914,3.1248e-05
64000000,0.010914,1.5e-11
64017856,0.0109452,3.1248e-05
64232141,0.0109463,1.07143e-06
64249997,0.0109775,3.1248e-05
64250000,0.0109775,1.5e-11
64267856,0.0110088,3.1248e-05
64482141,0.0110099,1.07143e-06
64499997,0.0110411,3.1248e-05
64500000,0.0110411,1.5e-11
64517856,0.0110723,3.1248e-05
64517858,0.0110723,1e-11
64535713,0.0111036,3.12463e-05
64732141,0.0111046,9.8214e-07
64749997,0.0111358,3.1248e-05
64750000,0.0111358,1.5e-11
64767856,0.0111671,3.1248e-05
64982141,0.0111681,1.07143e-06
64999997,0.0111994,3.1248e-05
65000000,0.0111994,1.5e-11
65017856,0.0112306,3.1248e-05
65232141,0.0112317,1.07143e-06
65249997,0.011263,3.1248e-05
65250000,0.011263,1.5e-11
65267856,0.0112942,3.1248e-05
65482141,0.0112953,1.07143e-06
65499997,0.0113265,3.1248e-05
65500000,0.0113265,1.5e-11
65517856,0.0113578,3.1248e-05
65517858,0.0113578,1e-11
65535713,0.011389,3.12463e-05
65732141,0.01139,9.8214e-07
65749997,0.0114213,3.1248e-05
65750000,0.0114213,1.5e-11
65767856,0.0114525,3.1248e-05
65767858,0.0114525,1e-11
65785713,0.0114837,3.12463e-05
65982141,0.0114847,9.8214e-07
65999997,0.011516,3.1248e-05
66000000,0.011516,1.5e-11
66017856,0.0115472,3.1248e-05
66017858,0.0115472,1e-11
66035713,0.0115785,3.12463e-05
66232141,0.0115795,9.8214e-07
66249997,0.0116107,3.1248e-05
66250000,0.0116107,1.5e-11
66267856,0.0116419,3.1248e-05
66267858,0.0116419,1e-11
66285713,0.0116732,3.12463e-05
66482141,0.0116742,9.8214e-07
66499997,0.0117054,3.1248e-05
66500000,0.0117054,1.5e-11
66517856,0.0117367,3.1248e-05
66732141,0.0117377,1.07143e-06
66749997,0.011769,3.1248e-05
66750000,0.011769,1.5e-11
66767856,0.0118002,3.1248e-05
66982141,0.0118013,1.07143e-06
66999997,0.0118326,3.1248e-05
67000000,0.0118326,1.5e-11
67017856,0.0118638,3.1248e-05
67232141,0.0118649,1.07143e-06
67249997,0.0118961,3.1248e-05
67250000,0.0118961,1.5e-11
67267856,0.0119274,3.1248e-05
67482141,0.0119284,1.07143e-06
67499997,0.0119597,3.1248e-05
67500000,0.0119597,1.5e-11
67517856,0.0119909,3.1248e-05
67732141,0.011992,1.07143e-06
67749997,0.0120233,3.1248e-05
67750000,0.0120233,1.5e-11
67767856,0.0120545,3.1248e-05
67982141,0.0120556,1.07143e-06
67999997,0.0120868,3.1248e-05
68000000,0.0120868,1.5e-11
68017856,0.0121181,3.1248e-05
68232141,0.0121191,1.07143e-06
68249997,0.0121504,3.1248e-05
68250000,0.0121504,1.5e-11
68267856,0.0121816,3.1248e-05
68482141,0.0121827,1.07143e-06
68499997,0.012214,3.1248e-05
68500000,0.012214,1.5e-11
68517856,0.0122452,3.1248e-05
68732141,0.0122463,1.07143e-06
68749997,0.0122775,3.1248e-05
68750000,0.0122775,1.5e-11
68767856,0.0123088,3.1248e-05
68982141,0.0123099,1.07143e-06
68999997,0.0123411,3.1248e-05
69000000,0.0123411,1.5e-11
69017856,0.0123723,3.1248e-05
69232141,0.0123734,1.07143e-06
69249997,0.0124047,3.1248e-05
69250000,0.0124047,1.5e-11
69267856,0.0124359,3.1248e-05
69482141,0.012437,1.07143e-06
69499997,0.0124682,3.1248e-05
69500000,0.0124682,1.5e-11
69517856,0.0124995,3.1248e-05
69732141,0.0125006,1.07143e-06
69749997,0.0125318,3.1248e-05
69750000,0.0125318,1.5e-11
